pincode,district,Total_Enrollments,age_0_5,age_5_17,age_18_greater,Total_Demo,demo_age_5_17,demo_age_17_,Total_Bio,bio_age_5_17,bio_age_17_,Demo_Rate,Bio_Rate,Youth_Enrollment_Pct,Cluster,Cluster_Label,Anomaly,PC1,PC2,Coverage_Score,Accuracy_Score,Reliability_Score,Inclusion_Score
752120,Puri,27.0,24.0,3.0,0.0,198.0,30.0,168.0,959.0,469.0,490.0,7.333333333333333,35.51851851851852,100.0,0,Moderate,1,-1.2904859223667153,1.4212063910996942,2.806652806652807,69.44444444444444,48.771367521367516,36.59
752121,Puri,41.0,37.0,4.0,0.0,321.0,41.0,280.0,769.0,447.0,322.0,7.829268292682927,18.75609756097561,100.0,0,Moderate,1,-1.3912878126259778,0.13726026251656553,4.261954261954262,67.3780487804878,72.94793621013133,43.8
753001,Cuttack,288.0,207.0,78.0,3.0,1938.0,167.0,1771.0,8030.0,2648.0,5382.0,6.729166666666667,27.881944444444443,98.95833333333334,1,Stable,1,3.2284207744982036,-0.07387483654486154,29.93762993762994,71.96180555555556,59.78565705128205,51.5
753002,Cuttack,64.0,39.0,24.0,1.0,287.0,31.0,256.0,2027.0,725.0,1302.0,4.484375,31.671875,98.4375,0,Moderate,1,-0.9069618791161759,0.38866302820745185,6.652806652806653,81.31510416666666,54.3194110576923,43.35
753003,Cuttack,83.0,50.0,32.0,1.0,568.0,51.0,517.0,1939.0,740.0,1199.0,6.843373493975903,23.36144578313253,98.79518072289156,0,Moderate,1,-0.6365255547612484,0.17877514622861684,8.627858627858629,71.4859437751004,66.30560704355884,44.79
753004,Cuttack,112.0,73.0,38.0,1.0,771.0,94.0,677.0,2187.0,846.0,1341.0,6.883928571428571,19.526785714285715,99.10714285714286,0,Moderate,1,-0.3166243996659249,-0.19556965265959744,11.642411642411643,71.31696428571428,71.83636675824175,47.6
753006,Cuttack,14.0,13.0,1.0,0.0,46.0,8.0,38.0,93.0,43.0,50.0,3.2857142857142856,6.642857142857143,100.0,0,Moderate,1,-2.2839401875162886,-1.7529375778308656,1.4553014553014554,86.30952380952381,90.41895604395604,53.6
753007,Cuttack,13.0,7.0,6.0,0.0,39.0,2.0,37.0,83.0,29.0,54.0,3.0,6.384615384615385,100.0,0,Moderate,1,-2.312319678229247,-1.8332660085682024,1.3513513513513513,87.5,90.7914201183432,54.03
753008,Cuttack,67.0,51.0,15.0,1.0,268.0,30.0,238.0,2048.0,648.0,1400.0,4.0,30.567164179104477,98.50746268656717,0,Moderate,1,-0.9366241475002736,0.18763247550215392,6.964656964656965,83.33333333333333,55.91274397244546,44.56
753009,Cuttack,37.0,21.0,14.0,2.0,302.0,27.0,275.0,1123.0,394.0,729.0,8.162162162162161,30.35135135135135,94.5945945945946,0,Moderate,1,-1.1509622934324832,1.1534063982354938,3.8461538461538463,65.990990990991,56.22401247401247,38.2
753010,Cuttack,49.0,25.0,24.0,0.0,153.0,12.0,141.0,900.0,325.0,575.0,3.122448979591837,18.367346938775512,100.0,0,Moderate,1,-1.645524179371338,-0.9289061657933676,5.093555093555094,86.98979591836735,73.50863422291994,50.19
753011,Cuttack,118.0,92.0,26.0,0.0,951.0,107.0,844.0,2732.0,1152.0,1580.0,8.059322033898304,23.152542372881356,100.0,0,Moderate,1,0.10824038691882372,0.3252267874405555,12.266112266112266,66.41949152542372,66.60691003911342,44.81
753012,Cuttack,55.0,40.0,15.0,0.0,334.0,33.0,301.0,1256.0,505.0,751.0,6.072727272727272,22.836363636363636,100.0,0,Moderate,1,-1.1899570772571655,0.04851436387918717,5.717255717255718,74.69696969696969,67.06293706293707,44.81
753013,Cuttack,13.0,9.0,4.0,0.0,80.0,8.0,72.0,273.0,98.0,175.0,6.153846153846154,21.0,100.0,0,Moderate,1,-1.8954801022048675,0.03251981817092821,1.3513513513513513,74.35897435897435,69.71153846153845,43.76
753014,Cuttack,110.0,71.0,38.0,1.0,506.0,58.0,448.0,2655.0,983.0,1672.0,4.6,24.136363636363637,99.0909090909091,0,Moderate,1,-0.4327470903687391,-0.31490513388570895,11.434511434511435,80.83333333333333,65.18793706293707,48.38
754001,Khordha,139.0,117.0,22.0,0.0,787.0,83.0,704.0,3156.0,1340.0,1816.0,5.661870503597123,22.705035971223023,100.0,0,Moderate,1,0.09584328042415453,-0.2799670196756998,14.44906444906445,76.40887290167865,67.25235196458218,48.88
754002,Cuttack,22.0,21.0,1.0,0.0,256.0,26.0,230.0,1120.0,498.0,622.0,11.636363636363637,50.90909090909091,100.0,0,Moderate,-1,-0.8350513193466786,3.6095443117837567,2.2869022869022873,51.51515151515151,26.573426573426573,24.34
754003,Cuttack,55.0,46.0,9.0,0.0,435.0,48.0,387.0,1244.0,634.0,610.0,7.909090909090909,22.618181818181817,100.0,0,Moderate,1,-1.0415661609040638,0.4261655435107697,5.717255717255718,67.04545454545453,67.37762237762237,42.61
754004,Cuttack,195.0,159.0,36.0,0.0,1652.0,189.0,1463.0,5882.0,2803.0,3079.0,8.471794871794872,30.164102564102564,100.0,1,Stable,1,2.045457053264678,0.7383903265011442,20.27027027027027,64.7008547008547,56.49408284023668,44.47
754005,Khordha,157.0,120.0,36.0,1.0,1062.0,158.0,904.0,3374.0,1431.0,1943.0,6.764331210191083,21.49044585987261,99.36305732484077,0,Moderate,1,0.4909660554961562,-0.18908977656245946,16.320166320166322,71.81528662420382,69.00416462518373,48.77
754006,Cuttack,56.0,48.0,7.0,1.0,419.0,34.0,385.0,1240.0,629.0,611.0,7.482142857142857,22.142857142857142,98.21428571428571,0,Moderate,1,-1.0745223017001657,0.29344895517149067,5.8212058212058215,68.82440476190476,68.0631868131868,43.39
754007,Cuttack,79.0,60.0,19.0,0.0,758.0,83.0,675.0,1744.0,890.0,854.0,9.594936708860759,22.075949367088608,100.0,0,Moderate,1,-0.46626028723410723,0.6781256223154338,8.212058212058212,60.0210970464135,68.15968841285297,41.74
754008,Cuttack,197.0,170.0,26.0,1.0,1432.0,187.0,1245.0,4343.0,2439.0,1904.0,7.269035532994923,22.04568527918782,99.49238578680203,1,Stable,1,1.281197306855599,-0.14849843972298893,20.47817047817048,69.71235194585448,68.20333853963295,49.57
754009,Cuttack,141.0,129.0,12.0,0.0,941.0,117.0,824.0,3115.0,1601.0,1514.0,6.673758865248227,22.092198581560282,100.0,0,Moderate,1,0.2488433975523821,-0.11759586522823044,14.656964656964657,72.19267139479905,68.13625204582651,47.96
754010,Cuttack,42.0,33.0,9.0,0.0,225.0,31.0,194.0,1068.0,530.0,538.0,5.357142857142857,25.428571428571427,100.0,0,Moderate,1,-1.385736061586699,0.1384529008710875,4.365904365904366,77.67857142857143,63.32417582417582,44.05
754011,Cuttack,6.0,6.0,0.0,0.0,30.0,1.0,29.0,42.0,11.0,31.0,5.0,7.0,100.0,0,Moderate,1,-2.2751249179157185,-1.334532617398147,0.6237006237006237,79.16666666666666,89.90384615384616,50.97
754012,Khordha,3.0,2.0,0.0,1.0,10.0,0.0,10.0,25.0,6.0,19.0,3.3333333333333335,8.333333333333334,66.66666666666666,0,Moderate,1,-2.359435689989282,-1.5795851694337124,0.31185031185031187,86.11111111111111,87.98076923076923,52.35
754018,Cuttack,32.0,27.0,5.0,0.0,210.0,30.0,180.0,1170.0,557.0,613.0,6.5625,36.5625,100.0,0,Moderate,1,-1.2137254667724782,1.323908480109203,3.3264033264033266,72.65625,47.26562499999999,37.31
754021,Cuttack,43.0,29.0,14.0,0.0,348.0,32.0,316.0,767.0,371.0,396.0,8.093023255813954,17.837209302325583,100.0,0,Moderate,1,-1.3627902312833982,0.11482306602039892,4.46985446985447,66.27906976744185,74.27325581395348,43.95
754022,Cuttack,123.0,91.0,32.0,0.0,1160.0,131.0,1029.0,3733.0,1946.0,1787.0,9.43089430894309,30.349593495934958,100.0,0,Moderate,1,0.7384495370159206,1.1705912388011088,12.785862785862786,60.70460704607046,56.226547842401494,40.19
754023,Jajpur,85.0,71.0,14.0,0.0,498.0,64.0,434.0,2067.0,1051.0,1016.0,5.858823529411764,24.31764705882353,100.0,0,Moderate,1,-0.6728907659582273,0.03804001590787098,8.835758835758837,75.58823529411765,64.92647058823529,45.69
754024,Jajpur,66.0,57.0,9.0,0.0,544.0,76.0,468.0,1467.0,687.0,780.0,8.242424242424242,22.227272727272727,100.0,0,Moderate,1,-0.830483258889741,0.43599378795865606,6.860706860706861,65.65656565656565,67.94143356643356,42.82
754025,Cuttack,76.0,45.0,31.0,0.0,833.0,72.0,761.0,2768.0,1342.0,1426.0,10.960526315789474,36.421052631578945,100.0,0,Moderate,1,0.1241521445919209,2.12281400241474,7.900207900207901,54.331140350877185,47.46963562753036,33.7
754026,Cuttack,17.0,16.0,1.0,0.0,51.0,12.0,39.0,503.0,229.0,274.0,3.0,29.58823529411765,100.0,0,Moderate,1,-1.842994135124821,0.03559424382817732,1.7671517671517671,87.5,57.32466063348416,44.15
754027,Cuttack,78.0,66.0,12.0,0.0,581.0,64.0,517.0,1931.0,987.0,944.0,7.448717948717949,24.756410256410255,100.0,0,Moderate,1,-0.608622432042875,0.4336820643992327,8.108108108108109,68.9636752136752,64.29363905325442,43.22
754028,Cuttack,100.0,78.0,22.0,0.0,1050.0,115.0,935.0,3926.0,1744.0,2182.0,10.5,39.26,100.0,0,Moderate,1,0.7620327902694194,2.1735322225897002,10.395010395010395,56.25,43.37499999999999,34.05
754029,Cuttack,223.0,190.0,32.0,1.0,1908.0,229.0,1679.0,8679.0,4444.0,4235.0,8.556053811659194,38.91928251121076,99.55156950672645,1,Stable,-1,3.3037375944144984,1.34367251635938,23.18087318087318,64.34977578475335,43.866419454984474,41.74
754030,Cuttack,106.0,96.0,9.0,1.0,1026.0,100.0,926.0,3360.0,2063.0,1297.0,9.679245283018869,31.69811320754717,99.05660377358491,0,Moderate,1,0.47283903530565957,1.3809805594894409,11.01871101871102,59.66981132075471,54.28156748911465,38.59
754031,Cuttack,302.0,260.0,42.0,0.0,1851.0,256.0,1595.0,8499.0,3310.0,5189.0,6.129139072847682,28.142384105960264,100.0,1,Stable,1,3.339146291193813,-0.22036736610347482,31.392931392931395,74.46192052980132,59.41002292409577,52.72
754032,Cuttack,228.0,191.0,37.0,0.0,1978.0,225.0,1753.0,4749.0,2600.0,2149.0,8.675438596491228,20.82894736842105,100.0,1,Stable,1,2.020094845673558,-0.029602024813619277,23.7006237006237,63.852339181286546,69.95824898785425,49.62
754034,Cuttack,5.0,5.0,0.0,0.0,1.0,0.0,1.0,8.0,3.0,5.0,0.2,1.6,100.0,0,Moderate,1,-2.5821002195715996,-2.80872069848914,0.5197505197505198,99.16666666666667,97.6923076923077,59.27
754035,Cuttack,139.0,114.0,25.0,0.0,807.0,83.0,724.0,2578.0,1151.0,1427.0,5.805755395683454,18.546762589928058,100.0,0,Moderate,1,-0.10436157315344786,-0.5750246671404942,14.44906444906445,75.80935251798562,73.24986164914222,50.5
754037,Cuttack,121.0,106.0,15.0,0.0,1081.0,128.0,953.0,3264.0,1802.0,1462.0,8.933884297520661,26.975206611570247,100.0,0,Moderate,1,0.46574819859106775,0.8046858276909129,12.577962577962579,62.77548209366391,61.09345200254291,42.19
754071,Cuttack,15.0,9.0,6.0,0.0,99.0,16.0,83.0,279.0,128.0,151.0,6.6,18.6,100.0,0,Moderate,1,-1.884167417595881,-0.07086769923869399,1.5592515592515594,72.5,73.17307692307692,44.33
754082,Jajpur,36.0,25.0,11.0,0.0,414.0,57.0,357.0,1124.0,465.0,659.0,11.5,31.22222222222222,100.0,0,Moderate,1,-0.9189521402920678,1.946097381230452,3.7422037422037424,52.08333333333333,54.967948717948715,33.61
754100,Cuttack,59.0,49.0,10.0,0.0,584.0,75.0,509.0,1894.0,897.0,997.0,9.898305084745763,32.101694915254235,100.0,0,Moderate,1,-0.5070266539631121,1.6020118338988671,6.133056133056133,58.75706214689265,53.69947848761408,36.19
754102,Jagatsinghpur,170.0,162.0,8.0,0.0,680.0,88.0,592.0,2440.0,1084.0,1356.0,4.0,14.352941176470589,100.0,0,Moderate,1,-0.2269841968708984,-1.3668365182657574,17.671517671517673,83.33333333333333,79.29864253393664,55.86
754103,Jagatsinghpur,169.0,149.0,19.0,1.0,1093.0,124.0,969.0,5317.0,2304.0,3013.0,6.4674556213017755,31.46153846153846,99.40828402366864,1,Stable,1,1.251876530841958,0.48973463451768046,17.56756756756757,73.05226824457594,54.62278106508875,45.33
754104,Jagatsinghpur,138.0,133.0,5.0,0.0,660.0,100.0,560.0,2536.0,1159.0,1377.0,4.782608695652174,18.3768115942029,100.0,0,Moderate,1,-0.2818875002273897,-0.8039826380898412,14.345114345114347,80.07246376811594,73.49498327759197,51.81
754105,Cuttack,51.0,43.0,8.0,0.0,597.0,76.0,521.0,2075.0,1196.0,879.0,11.705882352941176,40.68627450980392,100.0,0,Moderate,1,-0.29151706892335105,2.7039506169649696,5.301455301455301,51.22549019607843,41.31787330316741,29.88
754106,Jagatsinghpur,112.0,100.0,11.0,1.0,795.0,86.0,709.0,2753.0,1147.0,1606.0,7.098214285714286,24.580357142857142,99.10714285714286,0,Moderate,1,-0.05791783525790302,0.2490716294638342,11.642411642411643,70.42410714285714,64.5475618131868,45.15
754107,Jagatsinghpur,88.0,76.0,11.0,1.0,256.0,42.0,214.0,1453.0,743.0,710.0,2.909090909090909,16.511363636363637,98.86363636363636,0,Moderate,1,-1.2532842911395292,-1.222867492828202,9.147609147609149,87.87878787878788,76.18553321678321,52.88
754108,Jagatsinghpur,178.0,160.0,16.0,2.0,760.0,83.0,677.0,3173.0,1562.0,1611.0,4.269662921348314,17.825842696629213,98.87640449438202,0,Moderate,1,0.14256997641366578,-1.06051479698859,18.503118503118504,82.20973782771536,74.28964995678479,54.35
754109,Jagatsinghpur,74.0,65.0,9.0,0.0,411.0,58.0,353.0,1252.0,588.0,664.0,5.554054054054054,16.91891891891892,100.0,0,Moderate,1,-1.1414999821158998,-0.5867943794589032,7.6923076923076925,76.8581081081081,75.5977130977131,48.81
754110,Jagatsinghpur,289.0,255.0,28.0,6.0,803.0,109.0,694.0,3345.0,1717.0,1628.0,2.7785467128027683,11.57439446366782,97.92387543252595,1,Stable,1,0.6119547212779096,-2.131792182396782,30.041580041580044,88.42272202998846,83.30616183124833,63.54
754111,Jagatsinghpur,107.0,99.0,8.0,0.0,468.0,65.0,403.0,1570.0,684.0,886.0,4.373831775700935,14.672897196261681,100.0,0,Moderate,1,-0.9261324391568946,-1.1029088686720263,11.122661122661123,81.77570093457943,78.8371675053918,52.63
754112,Cuttack,71.0,47.0,24.0,0.0,758.0,79.0,679.0,2440.0,1081.0,1359.0,10.67605633802817,34.36619718309859,100.0,0,Moderate,1,-0.0927925795052101,1.9134567561079097,7.380457380457381,55.516431924882625,50.43336944745395,34.74
754113,Jagatsinghpur,130.0,120.0,9.0,1.0,812.0,97.0,715.0,2312.0,1359.0,953.0,6.246153846153846,17.784615384615385,99.23076923076923,0,Moderate,1,-0.21196471954607612,-0.5170158039926455,13.513513513513514,73.97435897435898,74.3491124260355,49.9
754114,Jagatsinghpur,77.0,72.0,4.0,1.0,267.0,40.0,227.0,1960.0,864.0,1096.0,3.4675324675324677,25.454545454545453,98.7012987012987,0,Moderate,1,-1.0067584015411046,-0.362604415133061,8.004158004158004,85.55194805194805,63.28671328671329,47.85
754118,Cuttack,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,4.0,0.0,0.0,0.0,0,Moderate,1,-2.6372282658175745,-2.971402922529774,0.0,100.0,100.0,60.0
754119,Jagatsinghpur,128.0,110.0,15.0,3.0,600.0,95.0,505.0,3473.0,1624.0,1849.0,4.6875,27.1328125,97.65625,0,Moderate,1,0.006178083389084665,-0.1100975259200608,13.305613305613306,80.46875,60.866135817307686,47.72
754120,Jagatsinghpur,52.0,45.0,7.0,0.0,135.0,20.0,115.0,447.0,258.0,189.0,2.5961538461538463,8.596153846153847,100.0,0,Moderate,1,-1.9308452568072252,-1.833544432797013,5.405405405405405,89.1826923076923,87.60170118343196,55.2
754130,Cuttack,84.0,73.0,11.0,0.0,673.0,89.0,584.0,2476.0,1122.0,1354.0,8.011904761904763,29.476190476190474,100.0,0,Moderate,1,-0.2634449949775008,0.9128919884102505,8.731808731808732,66.6170634920635,57.48626373626373,40.72
754131,Cuttack,99.0,75.0,24.0,0.0,652.0,79.0,573.0,2480.0,1173.0,1307.0,6.585858585858586,25.050505050505052,100.0,0,Moderate,1,-0.32603904964619185,0.21301058963211056,10.291060291060292,72.55892255892256,63.869463869463864,45.04
754132,Jagatsinghpur,164.0,145.0,18.0,1.0,551.0,77.0,474.0,3209.0,1569.0,1640.0,3.3597560975609757,19.567073170731707,99.39024390243902,0,Moderate,1,-0.09349551257654862,-1.0822749831510112,17.04781704781705,86.0010162601626,71.77825984990619,54.15
754133,Jagatsinghpur,94.0,87.0,7.0,0.0,226.0,32.0,194.0,1264.0,587.0,677.0,2.404255319148936,13.446808510638299,100.0,0,Moderate,1,-1.3649664415735867,-1.5893184013710993,9.771309771309772,89.98226950354609,80.60556464811783,55.08
754134,Kendrapara,201.0,171.0,29.0,1.0,1590.0,220.0,1370.0,3799.0,1916.0,1883.0,7.91044776119403,18.90049751243781,99.50248756218906,1,Stable,1,1.2538431948719635,-0.26578288577048803,20.893970893970895,67.03980099502488,72.73966704936853,50.29
754135,Jagatsinghpur,74.0,69.0,5.0,0.0,530.0,72.0,458.0,1844.0,748.0,1096.0,7.162162162162162,24.91891891891892,100.0,0,Moderate,1,-0.7025242639218411,0.3963621574183487,7.6923076923076925,70.15765765765765,64.05925155925155,43.34
754136,Jagatsinghpur,91.0,77.0,14.0,0.0,280.0,24.0,256.0,1425.0,650.0,775.0,3.076923076923077,15.659340659340659,100.0,0,Moderate,1,-1.2327298322451745,-1.2621267789531203,9.45945945945946,87.17948717948718,77.41441251056635,53.16
754137,Jagatsinghpur,108.0,89.0,19.0,0.0,640.0,91.0,549.0,1585.0,850.0,735.0,5.925925925925926,14.675925925925926,100.0,0,Moderate,1,-0.7172555957244899,-0.7730415833959328,11.226611226611228,75.30864197530865,78.83279914529913,50.73
754138,Jagatsinghpur,117.0,104.0,13.0,0.0,842.0,105.0,737.0,2321.0,1070.0,1251.0,7.196581196581197,19.837606837606838,100.0,0,Moderate,1,-0.18103358773237013,-0.11768481703375512,12.162162162162163,70.014245014245,71.38806706114397,47.29
754139,Jagatsinghpur,170.0,161.0,8.0,1.0,544.0,71.0,473.0,2063.0,1045.0,1018.0,3.2,12.135294117647058,99.41176470588235,0,Moderate,1,-0.5055286850792398,-1.7092131631186138,17.671517671517673,86.66666666666666,82.49717194570135,57.82
754140,Jagatsinghpur,208.0,181.0,25.0,2.0,1037.0,165.0,872.0,3247.0,1575.0,1672.0,4.985576923076923,15.610576923076923,99.03846153846155,0,Moderate,1,0.5264460875509787,-1.1570939515801126,21.62162162162162,79.22676282051282,77.4847448224852,55.66
754141,Jagatsinghpur,833.0,735.0,93.0,5.0,3373.0,493.0,2880.0,8955.0,4516.0,4439.0,4.04921968787515,10.750300120048019,99.39975990396158,1,Stable,-1,6.9053481896164035,-3.2553614165204343,86.5904365904366,83.1282513005202,84.49475944223843,84.92
754142,Jagatsinghpur,74.0,61.0,13.0,0.0,461.0,60.0,401.0,1028.0,545.0,483.0,6.22972972972973,13.891891891891891,100.0,0,Moderate,1,-1.1799262381755116,-0.6830221852570009,7.6923076923076925,74.0427927927928,79.96361746361745,49.28
754143,Jagatsinghpur,1.0,0.0,1.0,0.0,9.0,2.0,7.0,11.0,6.0,5.0,9.0,11.0,100.0,0,Moderate,1,-2.1070565712280254,-0.13204835855271949,0.10395010395010396,62.5,84.13461538461539,44.03
754145,Jagatsinghpur,2.0,2.0,0.0,0.0,14.0,1.0,13.0,25.0,7.0,18.0,7.0,12.5,100.0,0,Moderate,1,-2.1546637989595085,-0.44538241018259156,0.2079002079002079,70.83333333333333,81.97115384615384,45.92
754153,Kendrapara,74.0,61.0,13.0,0.0,346.0,55.0,291.0,1305.0,690.0,615.0,4.675675675675675,17.635135135135137,100.0,0,Moderate,1,-1.2038436267680157,-0.718329497773904,7.6923076923076925,80.51801801801801,74.56470893970894,49.6
754155,Jagatsinghpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,Moderate,1,-2.639161396817984,-2.9712955729961124,0.0,100.0,100.0,60.0
754159,Jagatsinghpur,3.0,3.0,0.0,0.0,22.0,2.0,20.0,208.0,120.0,88.0,7.333333333333333,69.33333333333333,100.0,0,Moderate,-1,-1.2914416956461798,4.241407471232375,0.31185031185031187,69.44444444444444,-1.4210854715202004e-14,20.96
754160,Jagatsinghpur,100.0,87.0,13.0,0.0,386.0,51.0,335.0,994.0,478.0,516.0,3.86,9.94,100.0,0,Moderate,1,-1.275157253777686,-1.5699399256136042,10.395010395010395,83.91666666666666,85.66346153846153,55.03
754162,Jagatsinghpur,30.0,24.0,6.0,0.0,177.0,27.0,150.0,597.0,315.0,282.0,5.9,19.9,100.0,0,Moderate,1,-1.6700198763634648,-0.15699394857805146,3.118503118503119,75.41666666666666,71.29807692307692,45.26
754200,Cuttack,177.0,134.0,43.0,0.0,1763.0,202.0,1561.0,4462.0,2110.0,2352.0,9.96045197740113,25.2090395480226,100.0,1,Stable,1,1.6351839684761968,0.7237344809483939,18.3991683991684,58.49811676082862,63.64080834419817,44.0
754201,Cuttack,78.0,64.0,14.0,0.0,736.0,84.0,652.0,1845.0,1002.0,843.0,9.435897435897436,23.653846153846153,100.0,0,Moderate,1,-0.44445020643710714,0.7724553702904721,8.108108108108109,60.68376068376068,65.88387573964496,41.21
754202,Cuttack,113.0,91.0,22.0,0.0,983.0,105.0,878.0,2275.0,1168.0,1107.0,8.699115044247788,20.13274336283186,100.0,0,Moderate,1,-0.03615279569904282,0.237810296644478,11.746361746361748,63.75368731563421,70.96238938053096,45.11
754203,Cuttack,33.0,22.0,11.0,0.0,408.0,67.0,341.0,1051.0,528.0,523.0,12.363636363636363,31.848484848484848,100.0,0,Moderate,1,-0.9152017249678459,2.191951064453476,3.4303534303534304,48.484848484848484,54.064685314685306,32.14
754204,Cuttack,131.0,117.0,14.0,0.0,1172.0,136.0,1036.0,3330.0,1867.0,1463.0,8.946564885496183,25.419847328244273,100.0,0,Moderate,1,0.583932347719616,0.6563254351160074,13.617463617463619,62.722646310432566,63.33675866118614,43.26
754205,Jajpur,119.0,98.0,21.0,0.0,773.0,126.0,647.0,2569.0,1461.0,1108.0,6.495798319327731,21.58823529411765,100.0,0,Moderate,1,-0.1599665477072511,-0.13501065721625835,12.37006237006237,72.93417366946778,68.86312217194569,47.49
754206,Cuttack,72.0,65.0,7.0,0.0,265.0,40.0,225.0,1669.0,977.0,692.0,3.6805555555555554,23.180555555555557,100.0,0,Moderate,1,-1.1379684376633177,-0.4845239185222235,7.484407484407485,84.66435185185185,66.56650641025641,48.36
754207,Cuttack,161.0,137.0,24.0,0.0,761.0,108.0,653.0,4562.0,2124.0,2438.0,4.726708074534161,28.335403726708076,100.0,0,Moderate,1,0.6207549188287184,-0.10070266716621006,16.735966735966738,80.30538302277432,59.131629240324884,48.53
754208,Kendrapara,93.0,76.0,17.0,0.0,697.0,93.0,604.0,2555.0,1282.0,1273.0,7.494623655913978,27.473118279569892,100.0,0,Moderate,1,-0.2273506097659693,0.6167744733483514,9.667359667359667,68.77240143369175,60.375310173697265,42.61
754209,Cuttack,124.0,105.0,18.0,1.0,1133.0,145.0,988.0,3290.0,1451.0,1839.0,9.137096774193548,26.532258064516128,99.19354838709677,0,Moderate,1,0.531029013689433,0.8045745373551839,12.889812889812891,61.928763440860216,61.73232009925558,42.25
