date,state,district,pincode,demo_age_5_17,demo_age_17_
02-09-2025,Odisha,Jharsuguda,768218,2,4
02-09-2025,Odisha,Jharsuguda,768220,0,7
02-09-2025,Odisha,Jharsuguda,768226,1,11
02-09-2025,Odisha,Kalahandi,766015,7,36
02-09-2025,Odisha,Kalahandi,766018,9,24
02-09-2025,Odisha,Kalahandi,766029,4,25
02-09-2025,Odisha,Kalahandi,766036,7,42
02-09-2025,Odisha,Kalahandi,766037,7,52
02-09-2025,Odisha,Kalahandi,766103,3,18
02-09-2025,Odisha,Ganjam,761108,0,1
02-09-2025,Odisha,Ganjam,761151,1,1
02-09-2025,Odisha,Kandhamal,762028,0,3
02-09-2025,Odisha,Kandhamal,762104,0,19
02-09-2025,Odisha,Kendrapara,754134,0,15
02-09-2025,Odisha,Jagatsinghpur,754141,1,3
02-09-2025,Odisha,Kendrapara,754153,1,8
02-09-2025,Odisha,Cuttack,754207,0,3
02-09-2025,Odisha,Kendrapara,754210,1,12
02-09-2025,Odisha,Kendrapara,754217,3,20
02-09-2025,Odisha,Kendrapara,754248,1,9
02-09-2025,Odisha,Jajpur,754292,0,2
02-09-2025,Odisha,Bhadrak,756121,1,8
02-09-2025,Odisha,Keonjhar,758017,0,1
02-09-2025,Odisha,Keonjhar,758029,0,9
02-09-2025,Odisha,Keonjhar,758036,0,2
02-09-2025,Odisha,Keonjhar,758078,0,6
02-09-2025,Odisha,Khordha,751013,0,4
02-09-2025,Odisha,Khordha,751019,2,6
02-09-2025,Odisha,Khordha,751029,0,4
02-09-2025,Odisha,Khordha,752018,0,4
02-09-2025,Odisha,Khordha,752030,1,6
02-09-2025,Odisha,Khordha,752038,0,1
02-09-2025,Odisha,Khordha,752050,0,13
02-09-2025,Odisha,Puri,752114,1,1
02-09-2025,Odisha,Khordha,754001,0,1
02-09-2025,Odisha,Khordha,752055,0,9
02-09-2025,Odisha,Khordha,752100,0,1
02-09-2025,Odisha,Khordha,752103,0,2
02-09-2025,Odisha,Koraput,763003,1,1
02-09-2025,Odisha,Koraput,764001,2,18
02-09-2025,Odisha,Koraput,764011,0,1
02-09-2025,Odisha,Koraput,764020,2,9
02-09-2025,Odisha,Koraput,764043,5,49
02-09-2025,Odisha,Koraput,765013,4,29
02-09-2025,Odisha,Mayurbhanj,757002,0,7
02-09-2025,Odisha,Mayurbhanj,757032,1,11
02-09-2025,Odisha,Mayurbhanj,757037,4,24
02-09-2025,Odisha,Mayurbhanj,757040,2,7
02-09-2025,Odisha,Mayurbhanj,757042,0,10
02-09-2025,Odisha,Mayurbhanj,757046,5,7
02-09-2025,Odisha,Mayurbhanj,757049,2,11
02-09-2025,Odisha,Mayurbhanj,757052,1,12
02-09-2025,Odisha,Mayurbhanj,757073,0,4
02-09-2025,Odisha,Mayurbhanj,757074,0,2
02-09-2025,Odisha,Mayurbhanj,757086,2,9
02-09-2025,Odisha,Mayurbhanj,757091,1,5
02-09-2025,Odisha,Mayurbhanj,757093,0,5
02-09-2025,Odisha,Mayurbhanj,757100,1,4
02-09-2025,Odisha,Mayurbhanj,757106,0,11
02-09-2025,Odisha,Koraput,764063,1,11
02-09-2025,Odisha,Nabarangpur,764073,5,68
02-09-2025,Odisha,Nayagarh,752025,0,15
02-09-2025,Odisha,Nayagarh,752070,0,15
02-09-2025,Odisha,Nayagarh,752078,1,8
02-09-2025,Odisha,Nayagarh,752081,2,12
02-09-2025,Odisha,Nayagarh,752082,0,4
02-09-2025,Odisha,Nayagarh,752091,2,7
02-09-2025,Odisha,Puri,752001,1,11
02-09-2025,Odisha,Puri,752011,3,42
02-09-2025,Odisha,Puri,752012,1,21
02-09-2025,Odisha,Puri,752045,0,7
02-09-2025,Odisha,Koraput,765013,0,1
02-09-2025,Odisha,Rayagada,765020,4,39
02-09-2025,Odisha,Sambalpur,768002,1,4
02-09-2025,Odisha,Sambalpur,768006,0,13
02-09-2025,Odisha,Sambalpur,768019,0,1
02-09-2025,Odisha,Sambalpur,768026,1,3
02-09-2025,Odisha,Sambalpur,768106,2,21
02-09-2025,Odisha,Sambalpur,768113,0,10
02-09-2025,Odisha,Sambalpur,768212,2,15
02-09-2025,Odisha,Sambalpur,768214,0,5
02-09-2025,Odisha,Sambalpur,768221,1,10
02-09-2025,Odisha,Sambalpur,768224,0,1
02-09-2025,Odisha,Subarnapur,767018,4,34
02-09-2025,Odisha,Subarnapur,767019,2,11
02-09-2025,Odisha,Sundargarh,769007,0,1
02-09-2025,Odisha,Sundargarh,770072,0,4
02-09-2025,Odisha,Sundargarh,770073,0,1
02-09-2025,Odisha,Sundargarh,769001,1,4
02-09-2025,Odisha,Sundargarh,769003,0,3
02-09-2025,Odisha,Sundargarh,769007,0,2
02-09-2025,Odisha,Sundargarh,770014,0,2
02-09-2025,Odisha,Sundargarh,770019,2,4
02-09-2025,Odisha,Sundargarh,770020,1,6
02-09-2025,Odisha,Sundargarh,770035,1,8
02-09-2025,Odisha,Sundargarh,770039,1,8
02-09-2025,Odisha,Sundargarh,770041,1,2
02-09-2025,Odisha,Balangir,767020,0,7
02-09-2025,Odisha,Balangir,767033,0,13
02-09-2025,Odisha,Balangir,767035,1,6
02-09-2025,Odisha,Balangir,767039,0,5
02-09-2025,Odisha,Balangir,767067,0,5
02-09-2025,Odisha,Balasore,756042,1,0
02-09-2025,Odisha,Balasore,756045,0,2
02-09-2025,Odisha,Bargarh,768103,0,1
02-09-2025,Odisha,Bhadrak,756100,1,13
02-09-2025,Odisha,Bhadrak,756101,1,1
02-09-2025,Odisha,Bhadrak,756111,0,1
02-09-2025,Odisha,Bhadrak,756112,0,1
02-09-2025,Odisha,Bhadrak,756113,0,1
02-09-2025,Odisha,Bhadrak,756121,0,1
02-09-2025,Odisha,Bhadrak,756125,0,3
02-09-2025,Odisha,Bhadrak,756131,1,4
02-09-2025,Odisha,Bhadrak,756132,0,1
02-09-2025,Odisha,Bhadrak,756181,0,2
02-09-2025,Odisha,Ganjam,760003,0,3
02-09-2025,Odisha,Ganjam,760004,0,2
02-09-2025,Odisha,Ganjam,761002,0,5
02-09-2025,Odisha,Ganjam,761008,0,1
02-09-2025,Odisha,Ganjam,761026,0,7
02-09-2025,Odisha,Ganjam,761100,0,1
02-09-2025,Odisha,Ganjam,761104,0,1
02-09-2025,Odisha,Ganjam,761116,0,2
02-09-2025,Odisha,Ganjam,761118,0,3
02-09-2025,Odisha,Jagatsinghpur,754142,0,1
02-09-2025,Odisha,Jajpur,755028,0,1
02-09-2025,Odisha,Jharsuguda,768201,0,1
02-09-2025,Odisha,Keonjhar,758001,0,1
02-09-2025,Odisha,Keonjhar,758030,0,1
02-09-2025,Odisha,Khordha,751019,0,3
02-09-2025,Odisha,Khordha,751020,0,2
02-09-2025,Odisha,Khordha,751030,0,1
02-09-2025,Odisha,Koraput,764020,0,2
02-09-2025,Odisha,Koraput,764021,0,2
02-09-2025,Odisha,Koraput,764057,0,1
02-09-2025,Odisha,Nayagarh,752079,0,2
02-09-2025,Odisha,Puri,752016,0,7
02-09-2025,Odisha,Puri,752045,0,1
02-09-2025,Odisha,Puri,752046,0,3
02-09-2025,Odisha,Puri,752104,0,1
02-09-2025,Odisha,Puri,752107,0,1
02-09-2025,Odisha,Puri,752116,0,1
02-09-2025,Odisha,Sambalpur,768003,0,2
02-09-2025,Odisha,Subarnapur,767068,0,1
02-09-2025,Odisha,Subarnapur,767017,0,2
02-09-2025,Odisha,Sundargarh,769013,0,1
04-09-2025,Odisha,Angul,759118,1,4
04-09-2025,Odisha,Angul,759128,0,11
04-09-2025,Odisha,Angul,759130,2,4
04-09-2025,Odisha,Angul,759143,3,5
04-09-2025,Odisha,Angul,759128,0,1
04-09-2025,Odisha,Balangir,767022,0,2
04-09-2025,Odisha,Balangir,767029,2,11
04-09-2025,Odisha,Balangir,767035,1,8
04-09-2025,Odisha,Balangir,767038,1,8
04-09-2025,Odisha,Balangir,767046,2,3
04-09-2025,Odisha,Balangir,767048,0,6
04-09-2025,Odisha,Balasore,756002,1,2
04-09-2025,Odisha,Balasore,756019,0,1
04-09-2025,Odisha,Balasore,756020,1,2
04-09-2025,Odisha,Balasore,756026,0,8
04-09-2025,Odisha,Balasore,756029,0,3
04-09-2025,Odisha,Balasore,756034,0,2
04-09-2025,Odisha,Balasore,756037,0,4
04-09-2025,Odisha,Balasore,756045,1,5
04-09-2025,Odisha,Balasore,756049,0,1
04-09-2025,Odisha,Balasore,756058,0,1
04-09-2025,Odisha,Balasore,756085,0,4
04-09-2025,Odisha,Mayurbhanj,757055,0,2
04-09-2025,Odisha,Balasore,756032,3,10
04-09-2025,Odisha,Balasore,756034,0,2
04-09-2025,Odisha,Balasore,756035,1,8
04-09-2025,Odisha,Balasore,756036,0,14
04-09-2025,Odisha,Balasore,756040,0,5
04-09-2025,Odisha,Balasore,756045,1,15
04-09-2025,Odisha,Balasore,756047,0,9
04-09-2025,Odisha,Balasore,756049,0,4
04-09-2025,Odisha,Balasore,756051,0,1
04-09-2025,Odisha,Balasore,756056,0,2
04-09-2025,Odisha,Balasore,756059,4,4
04-09-2025,Odisha,Balasore,756126,3,10
04-09-2025,Odisha,Balasore,756182,1,1
04-09-2025,Odisha,Bargarh,768032,1,16
04-09-2025,Odisha,Bargarh,768036,0,29
04-09-2025,Odisha,Bargarh,768039,1,10
04-09-2025,Odisha,Bargarh,768052,0,4
04-09-2025,Odisha,Bargarh,768111,0,7
04-09-2025,Odisha,Boudh,762030,0,5
04-09-2025,Odisha,Bhadrak,756112,1,1
04-09-2025,Odisha,Bhadrak,756118,1,4
04-09-2025,Odisha,Bhadrak,756122,0,1
04-09-2025,Odisha,Bhadrak,756130,6,10
04-09-2025,Odisha,Bhadrak,756133,3,16
04-09-2025,Odisha,Bhadrak,756171,0,6
04-09-2025,Odisha,Boudh,762013,0,7
04-09-2025,Odisha,Boudh,762018,0,5
04-09-2025,Odisha,Cuttack,753001,0,16
04-09-2025,Odisha,Cuttack,753011,1,8
04-09-2025,Odisha,Cuttack,753012,0,1
04-09-2025,Odisha,Cuttack,754004,1,26
04-09-2025,Odisha,Cuttack,754022,0,4
04-09-2025,Odisha,Cuttack,754027,2,1
04-09-2025,Odisha,Cuttack,754032,2,13
04-09-2025,Odisha,Cuttack,754035,2,8
04-09-2025,Odisha,Cuttack,754131,2,5
04-09-2025,Odisha,Kendrapara,754134,1,8
04-09-2025,Odisha,Cuttack,754203,0,4
04-09-2025,Odisha,Sambalpur,768107,0,2
04-09-2025,Odisha,Dhenkanal,759001,0,11
04-09-2025,Odisha,Dhenkanal,759015,2,30
04-09-2025,Odisha,Dhenkanal,759024,0,8
04-09-2025,Odisha,Dhenkanal,759121,1,15
04-09-2025,Odisha,Gajapati,761201,0,11
04-09-2025,Odisha,Gajapati,761210,0,3
04-09-2025,Odisha,Gajapati,761212,2,9
04-09-2025,Odisha,Ganjam,760003,1,11
04-09-2025,Odisha,Ganjam,761001,2,5
04-09-2025,Odisha,Ganjam,761004,1,9
04-09-2025,Odisha,Ganjam,761005,0,6
04-09-2025,Odisha,Ganjam,761009,3,8
04-09-2025,Odisha,Ganjam,761011,2,5
04-09-2025,Odisha,Ganjam,761026,1,11
04-09-2025,Odisha,Ganjam,761031,0,11
04-09-2025,Odisha,Ganjam,761041,1,3
04-09-2025,Odisha,Ganjam,761042,2,4
04-09-2025,Odisha,Ganjam,761054,0,6
04-09-2025,Odisha,Ganjam,761102,2,10
04-09-2025,Odisha,Ganjam,761118,2,14
04-09-2025,Odisha,Ganjam,761120,0,1
04-09-2025,Odisha,Jajpur,754023,0,2
04-09-2025,Odisha,Jajpur,754024,0,2
04-09-2025,Odisha,Jajpur,755003,0,2
04-09-2025,Odisha,Jajpur,755005,4,4
04-09-2025,Odisha,Jajpur,755009,0,2
04-09-2025,Odisha,Jajpur,755010,0,2
04-09-2025,Odisha,Jajpur,755012,0,3
04-09-2025,Odisha,Jajpur,755018,1,3
04-09-2025,Odisha,Jajpur,755026,0,4
04-09-2025,Odisha,Jagatsinghpur,754106,1,2
04-09-2025,Odisha,Jagatsinghpur,754107,0,2
04-09-2025,Odisha,Jagatsinghpur,754109,0,1
04-09-2025,Odisha,Jagatsinghpur,754110,1,4
04-09-2025,Odisha,Jagatsinghpur,754113,0,2
04-09-2025,Odisha,Jagatsinghpur,754119,2,2
04-09-2025,Odisha,Cuttack,754130,0,1
04-09-2025,Odisha,Jagatsinghpur,754135,0,3
04-09-2025,Odisha,Jagatsinghpur,754143,0,1
04-09-2025,Odisha,Jagatsinghpur,754162,0,1
04-09-2025,Odisha,Jagatsinghpur,754119,0,5
04-09-2025,Odisha,Jagatsinghpur,754132,0,1
04-09-2025,Odisha,Jagatsinghpur,754139,0,1
04-09-2025,Odisha,Jagatsinghpur,754162,0,3
04-09-2025,Odisha,Jajpur,754023,0,2
04-09-2025,Odisha,Jajpur,755008,2,8
04-09-2025,Odisha,Jajpur,755015,0,4
04-09-2025,Odisha,Jajpur,755017,0,3
04-09-2025,Odisha,Jajpur,755018,0,12
04-09-2025,Odisha,Jajpur,755043,1,9
04-09-2025,Odisha,Jajpur,755043,0,1
04-09-2025,Odisha,Sambalpur,768221,0,8
04-09-2025,Odisha,Kalahandi,766011,2,33
04-09-2025,Odisha,Kalahandi,766012,1,16
04-09-2025,Odisha,Kalahandi,766023,1,17
04-09-2025,Odisha,Kalahandi,766031,0,18
04-09-2025,Odisha,Kalahandi,766100,1,12
04-09-2025,Odisha,Kandhamal,762101,3,9
04-09-2025,Odisha,Kandhamal,762102,0,11
04-09-2025,Odisha,Kandhamal,762103,3,7
04-09-2025,Odisha,Kandhamal,762107,2,31
04-09-2025,Odisha,Jagatsinghpur,754141,0,3
04-09-2025,Odisha,Kendrapara,754212,2,12
04-09-2025,Odisha,Kendrapara,754218,0,6
04-09-2025,Odisha,Kendrapara,754246,1,12
04-09-2025,Odisha,Kendrapara,754253,0,1
04-09-2025,Odisha,Keonjhar,758002,0,4
04-09-2025,Odisha,Keonjhar,758015,0,14
04-09-2025,Odisha,Keonjhar,758016,0,20
04-09-2025,Odisha,Keonjhar,758017,1,5
04-09-2025,Odisha,Keonjhar,758020,0,3
04-09-2025,Odisha,Keonjhar,758037,0,3
04-09-2025,Odisha,Keonjhar,758082,0,8
04-09-2025,Odisha,Khordha,751003,1,14
04-09-2025,Odisha,Khordha,751006,1,11
04-09-2025,Odisha,Khordha,751009,1,3
04-09-2025,Odisha,Khordha,752019,1,5
04-09-2025,Odisha,Khordha,752066,2,10
04-09-2025,Odisha,Khordha,752100,0,9
04-09-2025,Odisha,Khordha,752101,1,7
04-09-2025,Odisha,Khordha,752102,1,8
04-09-2025,Odisha,Khordha,751019,0,1
04-09-2025,Odisha,Khordha,752021,0,1
04-09-2025,Odisha,Khordha,752050,0,4
04-09-2025,Odisha,Khordha,752061,0,1
04-09-2025,Odisha,Khordha,752062,1,5
04-09-2025,Odisha,Khordha,752064,0,1
04-09-2025,Odisha,Khordha,752102,0,1
04-09-2025,Odisha,Puri,752104,0,1
04-09-2025,Odisha,Koraput,763003,0,2
04-09-2025,Odisha,Koraput,764002,1,34
04-09-2025,Odisha,Koraput,764021,4,12
04-09-2025,Odisha,Koraput,764027,7,25
04-09-2025,Odisha,Koraput,764039,0,16
04-09-2025,Odisha,Koraput,764056,7,31
04-09-2025,Odisha,Koraput,764058,4,21
04-09-2025,Odisha,Koraput,764063,1,3
04-09-2025,Odisha,Koraput,764081,0,5
04-09-2025,Odisha,Malkangiri,764045,3,23
04-09-2025,Odisha,Malkangiri,764047,9,33
04-09-2025,Odisha,Mayurbhanj,757018,0,2
04-09-2025,Odisha,Mayurbhanj,757026,1,14
04-09-2025,Odisha,Mayurbhanj,757031,1,4
04-09-2025,Odisha,Mayurbhanj,757033,7,17
04-09-2025,Odisha,Mayurbhanj,757036,3,14
04-09-2025,Odisha,Mayurbhanj,757041,3,4
04-09-2025,Odisha,Mayurbhanj,757045,1,13
04-09-2025,Odisha,Mayurbhanj,757053,0,10
04-09-2025,Odisha,Mayurbhanj,757054,1,6
04-09-2025,Odisha,Mayurbhanj,757085,0,3
04-09-2025,Odisha,Mayurbhanj,757092,1,4
04-09-2025,Odisha,Mayurbhanj,757100,0,2
04-09-2025,Odisha,Mayurbhanj,757106,0,6
04-09-2025,Odisha,Mayurbhanj,757107,0,2
04-09-2025,Odisha,Nabarangpur,764061,1,33
04-09-2025,Odisha,Nabarangpur,764076,8,68
04-09-2025,Odisha,Nabarangpur,764078,0,12
04-09-2025,Odisha,Nayagarh,752024,0,4
04-09-2025,Odisha,Nayagarh,752065,0,10
04-09-2025,Odisha,Nayagarh,752068,2,13
04-09-2025,Odisha,Nayagarh,752070,0,10
04-09-2025,Odisha,Nayagarh,752077,3,19
04-09-2025,Odisha,Nuapada,766105,7,33
04-09-2025,Odisha,Puri,752045,2,5
04-09-2025,Odisha,Puri,752109,2,10
04-09-2025,Odisha,Puri,752113,0,4
04-09-2025,Odisha,Puri,752121,1,1
04-09-2025,Odisha,Rayagada,765002,4,12
04-09-2025,Odisha,Rayagada,765025,1,5
04-09-2025,Odisha,Sambalpur,768001,3,11
04-09-2025,Odisha,Sambalpur,768004,1,6
04-09-2025,Odisha,Sambalpur,768025,1,7
04-09-2025,Odisha,Sambalpur,768112,0,11
04-09-2025,Odisha,Sambalpur,768214,0,2
04-09-2025,Odisha,Sambalpur,768224,2,7
04-09-2025,Odisha,Sambalpur,768228,0,13
04-09-2025,Odisha,Subarnapur,767017,1,16
04-09-2025,Odisha,Subarnapur,767018,0,12
04-09-2025,Odisha,Subarnapur,767023,0,8
04-09-2025,Odisha,Sundargarh,769014,0,1
04-09-2025,Odisha,Sundargarh,769042,0,2
04-09-2025,Odisha,Sundargarh,770024,2,4
04-09-2025,Odisha,Sundargarh,770033,0,3
04-09-2025,Odisha,Sundargarh,770035,0,1
04-09-2025,Odisha,Sundargarh,770036,0,1
04-09-2025,Odisha,Sundargarh,769002,0,3
04-09-2025,Odisha,Sundargarh,769016,1,0
04-09-2025,Odisha,Sundargarh,770001,0,7
04-09-2025,Odisha,Sundargarh,770012,0,4
04-09-2025,Odisha,Sundargarh,770013,0,3
04-09-2025,Odisha,Sundargarh,770016,2,10
04-09-2025,Odisha,Sundargarh,770037,1,18
04-09-2025,Odisha,Sundargarh,770074,0,1
04-09-2025,Odisha,Sundargarh,770075,1,0
04-09-2025,Odisha,Jajpur,755022,0,3
04-09-2025,Odisha,Angul,759100,0,1
04-09-2025,Odisha,Subarnapur,767016,0,2
04-09-2025,Odisha,Balangir,767022,0,1
04-09-2025,Odisha,Balangir,767040,0,1
04-09-2025,Odisha,Balangir,767066,1,1
04-09-2025,Odisha,Balasore,756001,0,1
04-09-2025,Odisha,Balasore,756018,0,1
04-09-2025,Odisha,Balasore,756029,0,2
04-09-2025,Odisha,Balasore,756039,1,0
04-09-2025,Odisha,Balasore,756042,0,2
04-09-2025,Odisha,Bhadrak,756128,0,1
04-09-2025,Odisha,Bhadrak,756131,0,2
04-09-2025,Odisha,Cuttack,753012,0,1
04-09-2025,Odisha,Cuttack,754029,0,2
04-09-2025,Odisha,Dhenkanal,759015,0,2
04-09-2025,Odisha,Dhenkanal,759025,0,3
04-09-2025,Odisha,Ganjam,760002,1,3
04-09-2025,Odisha,Ganjam,760010,0,2
04-09-2025,Odisha,Ganjam,761001,0,5
04-09-2025,Odisha,Ganjam,761003,0,1
04-09-2025,Odisha,Ganjam,761043,0,1
04-09-2025,Odisha,Ganjam,761045,0,1
04-09-2025,Odisha,Ganjam,761104,0,2
04-09-2025,Odisha,Ganjam,761110,0,1
04-09-2025,Odisha,Jagatsinghpur,754104,0,3
04-09-2025,Odisha,Keonjhar,758002,0,1
04-09-2025,Odisha,Khordha,751001,0,3
04-09-2025,Odisha,Khordha,751003,1,3
04-09-2025,Odisha,Khordha,751009,0,1
04-09-2025,Odisha,Khordha,751030,0,1
04-09-2025,Odisha,Khordha,752054,0,4
04-09-2025,Odisha,Khordha,752055,0,1
04-09-2025,Odisha,Khordha,752102,0,3
04-09-2025,Odisha,Koraput,764003,0,6
04-09-2025,Odisha,Koraput,764020,0,2
04-09-2025,Odisha,Koraput,764021,0,1
04-09-2025,Odisha,Koraput,764056,0,1
04-09-2025,Odisha,Malkangiri,764046,0,1
04-09-2025,Odisha,Nayagarh,752070,0,2
04-09-2025,Odisha,Nayagarh,752081,0,1
04-09-2025,Odisha,Puri,752046,0,4
04-09-2025,Odisha,Puri,752105,0,2
04-09-2025,Odisha,Puri,752114,0,1
04-09-2025,Odisha,Rayagada,765001,0,5
04-09-2025,Odisha,Sambalpur,768026,0,1
03-09-2025,Odisha,Dhenkanal,759022,0,4
03-09-2025,Odisha,Angul,759118,0,7
03-09-2025,Odisha,Angul,759129,0,1
03-09-2025,Odisha,Balangir,767026,1,38
03-09-2025,Odisha,Balangir,767032,0,21
03-09-2025,Odisha,Balangir,767039,0,24
03-09-2025,Odisha,Balangir,767041,0,2
03-09-2025,Odisha,Balasore,756002,0,4
03-09-2025,Odisha,Balasore,756019,0,8
03-09-2025,Odisha,Balasore,756020,0,7
03-09-2025,Odisha,Balasore,756024,0,2
03-09-2025,Odisha,Balasore,756028,0,2
03-09-2025,Odisha,Balasore,756030,0,2
03-09-2025,Odisha,Balasore,756035,0,7
03-09-2025,Odisha,Balasore,756043,0,2
03-09-2025,Odisha,Balasore,756060,0,4
03-09-2025,Odisha,Balasore,756081,0,1
03-09-2025,Odisha,Balasore,756085,0,6
03-09-2025,Odisha,Balasore,756134,0,2
03-09-2025,Odisha,Balasore,756018,0,1
03-09-2025,Odisha,Balasore,756022,0,1
03-09-2025,Odisha,Balasore,756029,1,5
03-09-2025,Odisha,Balasore,756034,0,2
03-09-2025,Odisha,Balasore,756035,2,11
03-09-2025,Odisha,Balasore,756042,1,5
03-09-2025,Odisha,Balasore,756044,0,7
03-09-2025,Odisha,Balasore,756047,1,13
03-09-2025,Odisha,Balasore,756048,0,1
03-09-2025,Odisha,Balasore,756055,1,3
03-09-2025,Odisha,Balasore,756059,0,2
03-09-2025,Odisha,Balasore,756086,0,1
03-09-2025,Odisha,Balasore,756134,0,5
03-09-2025,Odisha,Bargarh,768028,0,29
03-09-2025,Odisha,Bargarh,768029,4,32
03-09-2025,Odisha,Bargarh,768032,1,36
03-09-2025,Odisha,Bargarh,768037,0,13
03-09-2025,Odisha,Bargarh,768038,2,12
03-09-2025,Odisha,Bargarh,768104,3,11
03-09-2025,Odisha,Bargarh,768111,1,5
03-09-2025,Odisha,Boudh,762014,0,1
03-09-2025,Odisha,Boudh,762016,0,2
03-09-2025,Odisha,Boudh,762017,1,0
03-09-2025,Odisha,Boudh,762018,0,5
03-09-2025,Odisha,Bhadrak,756101,2,9
03-09-2025,Odisha,Bhadrak,756116,1,4
03-09-2025,Odisha,Bhadrak,756117,3,7
03-09-2025,Odisha,Bhadrak,756129,2,12
03-09-2025,Odisha,Bhadrak,756130,5,22
03-09-2025,Odisha,Bhadrak,756131,3,8
03-09-2025,Odisha,Bhadrak,756137,1,3
03-09-2025,Odisha,Bhadrak,756138,0,4
03-09-2025,Odisha,Boudh,762014,0,13
03-09-2025,Odisha,Cuttack,753001,0,2
03-09-2025,Odisha,Cuttack,753004,1,8
03-09-2025,Odisha,Cuttack,753012,0,4
03-09-2025,Odisha,Cuttack,754009,0,8
03-09-2025,Odisha,Cuttack,754010,1,3
03-09-2025,Odisha,Cuttack,754011,0,2
03-09-2025,Odisha,Cuttack,754030,0,7
03-09-2025,Odisha,Cuttack,754031,1,10
03-09-2025,Odisha,Cuttack,754206,1,3
03-09-2025,Odisha,Deogarh,768119,0,7
03-09-2025,Odisha,Dhenkanal,759016,2,19
03-09-2025,Odisha,Dhenkanal,759019,0,14
03-09-2025,Odisha,Dhenkanal,759039,2,13
03-09-2025,Odisha,Dhenkanal,759146,0,2
03-09-2025,Odisha,Ganjam,761014,0,2
03-09-2025,Odisha,Gajapati,761200,2,4
03-09-2025,Odisha,Gajapati,761201,0,5
03-09-2025,Odisha,Gajapati,761215,1,6
03-09-2025,Odisha,Gajapati,761217,1,12
03-09-2025,Odisha,Ganjam,760002,0,12
03-09-2025,Odisha,Ganjam,760005,0,1
03-09-2025,Odisha,Ganjam,761009,2,7
03-09-2025,Odisha,Ganjam,761013,0,7
03-09-2025,Odisha,Ganjam,761014,1,9
03-09-2025,Odisha,Ganjam,761032,0,17
03-09-2025,Odisha,Ganjam,761035,0,11
03-09-2025,Odisha,Ganjam,761052,0,2
03-09-2025,Odisha,Ganjam,761106,7,21
03-09-2025,Odisha,Ganjam,761110,2,4
03-09-2025,Odisha,Ganjam,761114,1,2
03-09-2025,Odisha,Ganjam,761125,0,4
03-09-2025,Odisha,Ganjam,761131,0,9
03-09-2025,Odisha,Ganjam,761133,0,1
03-09-2025,Odisha,Ganjam,761209,1,13
03-09-2025,Odisha,Jajpur,754024,0,3
03-09-2025,Odisha,Jajpur,754205,0,1
03-09-2025,Odisha,Jajpur,755005,0,2
03-09-2025,Odisha,Jajpur,755017,0,2
03-09-2025,Odisha,Jajpur,755049,0,1
03-09-2025,Odisha,Jagatsinghpur,754107,0,3
03-09-2025,Odisha,Jagatsinghpur,754113,0,2
03-09-2025,Odisha,Jagatsinghpur,754102,0,2
03-09-2025,Odisha,Jagatsinghpur,754107,0,2
03-09-2025,Odisha,Jagatsinghpur,754135,1,4
03-09-2025,Odisha,Jajpur,754023,0,3
03-09-2025,Odisha,Jajpur,754024,0,3
03-09-2025,Odisha,Jajpur,755005,1,5
03-09-2025,Odisha,Jajpur,755014,0,4
03-09-2025,Odisha,Jajpur,755015,0,1
03-09-2025,Odisha,Jajpur,755019,0,12
03-09-2025,Odisha,Jajpur,755027,0,3
03-09-2025,Odisha,Jharsuguda,768213,0,5
03-09-2025,Odisha,Jharsuguda,768220,1,11
03-09-2025,Odisha,Kalahandi,766023,2,16
03-09-2025,Odisha,Kalahandi,766026,0,11
03-09-2025,Odisha,Kalahandi,766027,2,3
03-09-2025,Odisha,Kalahandi,766036,1,23
03-09-2025,Odisha,Kalahandi,766037,2,28
03-09-2025,Odisha,Kalahandi,766100,1,14
03-09-2025,Odisha,Kalahandi,766103,2,18
03-09-2025,Odisha,Kalahandi,766110,2,9
03-09-2025,Odisha,Kandhamal,762010,1,9
03-09-2025,Odisha,Kandhamal,762011,0,29
03-09-2025,Odisha,Kandhamal,762028,0,7
03-09-2025,Odisha,Kandhamal,762100,1,11
03-09-2025,Odisha,Kandhamal,762102,0,4
03-09-2025,Odisha,Kandhamal,762112,0,5
03-09-2025,Odisha,Jagatsinghpur,754141,1,2
03-09-2025,Odisha,Kendrapara,754217,0,6
03-09-2025,Odisha,Kendrapara,754245,0,3
03-09-2025,Odisha,Kendrapara,754246,2,17
03-09-2025,Odisha,Kendrapara,754248,0,9
03-09-2025,Odisha,Kendrapara,754250,1,5
03-09-2025,Odisha,Jajpur,755016,0,3
03-09-2025,Odisha,Jajpur,755019,0,1
03-09-2025,Odisha,Keonjhar,758020,0,5
03-09-2025,Odisha,Keonjhar,758029,2,10
03-09-2025,Odisha,Keonjhar,758031,2,33
03-09-2025,Odisha,Keonjhar,758044,0,9
03-09-2025,Odisha,Keonjhar,758080,0,4
03-09-2025,Odisha,Keonjhar,758081,1,15
03-09-2025,Odisha,Khordha,751012,0,3
03-09-2025,Odisha,Khordha,751017,0,2
03-09-2025,Odisha,Khordha,751029,0,2
03-09-2025,Odisha,Khordha,751030,0,4
03-09-2025,Odisha,Khordha,752022,0,3
03-09-2025,Odisha,Khordha,752066,3,3
03-09-2025,Odisha,Khordha,754005,1,2
03-09-2025,Odisha,Khordha,751002,0,2
03-09-2025,Odisha,Khordha,752018,0,2
03-09-2025,Odisha,Khordha,752020,0,1
